Question	Answer	Source	Metadata
¿Vas a poder disculparme si o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Vas a poder perdonarme si o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Crees que podrás disculparme si o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Crees que podrás perdonarme si o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Vas a poder disculparme o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Vas a poder perdonarme o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Es hora de pedirte perdón	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Crees que podrás perdonarme o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Creo que debo pedirte perdón	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Vas a poder perdonarme?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Crees que podrás disculparme?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Crees que podrás perdonarme?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Ojalá pudieras disculparme	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Ojalá pudieras perdonarme	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Perdona por hacerte eso	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Perdona por decirte eso	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Perdona por haberte hecho eso	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Crees que podrás disculparme o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Cuánto lo siento	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Me has perdonado?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Necesito saber que me disculpas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Necesito saber que me perdonas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Necesito que me disculpes	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Necesito que me perdones	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Lo siento muchísimo	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Cómo lo siento	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Te pido mil perdones	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
No sabes cuánto los siento	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Siento lo que te he dicho	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Lo siento tanto	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Un millón de perdones	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Mis disculpas de corazón	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Disculpas de corazón	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Creo que debería pedirte disculpas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Creo que debo pedirte disculpas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Creo que debería pedirte perdón	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
No sabes cómo lo siento	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me gustaría que aceptes mi perdón	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me encantaría que me disculparas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me encantaría que aceptes mi perdón	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me encantaría que aceptes mis disculpas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me encantaría que me perdones	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me encantaría que me disculpes	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me gustaría que aceptaras mi perdón	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me gustaría que aceptaras mis disculpas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Perdona por haberte dicho eso	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me gustaría que me disculparas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me encantaría que aceptaras mi perdón	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me gustaría que aceptes mis disculpas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me gustaría que me perdones	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me gustaría que me disculpes	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Te estoy pidiendo que aceptes mi perdón	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Te estoy pidiendo que aceptes mis disculpas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Te estoy pidiendo que me perdones	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Te estoy pidiendo que me disculpes	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Me has disculpado?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Piensas perdonarme?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Te pido que aceptes mis disculpas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
No quería decirte eso	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Siento haber hecho eso	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Ha sido sin querer	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Piensas perdonarme sí o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Piensas disculparme sí o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me encantaría que me perdonaras	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Vas a disculparme sí o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Me encantaría que aceptaras mis disculpas	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Piensas disculparme?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Vas a disculparme?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Me disculpas sí o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Vas a perdonarme?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Me perdonas sí o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Me perdonas?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Siento lo que te he hecho	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
¿Vas a perdonarme sí o no?	No te preocupes.	qna_chitchat_Friendly	editorial:chitchat
Ilústralo un poco mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes explicar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñanoslo con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes desarrollar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllalo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dínoslo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes explicar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Explícalo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Cuenta más acerca de eso	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Explícamelo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes enseñar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes explicar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes desarrollar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes desarrollar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes enseñar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes enseñar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes desarrollar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes enseñar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes desarrollar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes enseñar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes explicar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes explicar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes explicar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes explicar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes decir más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes enseñar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes expresar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes desarrollar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes decir algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes decir algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes expresar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes expresar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes expresar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes desarrollar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes expresar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes aclarar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes exponer mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes exponer un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes exponer más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes exponer con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes exponer algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes exponer algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes expresar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes exponer más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes explicar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes expresar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes expresar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes expresar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes expresar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes expresar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes decir algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes exponer un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes decir algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes exponer con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes exponer algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes exponer algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes desarrollar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes desarrollar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes explicar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes exponer mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes ilustrar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes aclarar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes aclarar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes aclarar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes aclarar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes aclarar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes ilustrar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes expresar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes ilustrar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes decir un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes ilustrar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes ilustrar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes decir mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes decir un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes decir más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes decir con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes ilustrar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes expresar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes exponer con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes decir un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes decir más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes decir con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes decir algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes decir algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes ilustrar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes expresar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes ilustrar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes expresar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes expresar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes expresar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes exponer mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes exponer un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes decir con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes expresar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes aclarar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes explicar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes explicar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes explicar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes explicar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes aclarar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes decir mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes aclarar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes exponer algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes aclarar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes aclarar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes ilustrar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes ilustrar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes ilustrar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes ilustrar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes aclarar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes ilustrar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes exponer más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes aclarar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes aclarar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes aclarar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes aclarar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes explicar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes aclarar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes explicar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes ilustrar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes ilustrar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes ilustrar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes ilustrar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes ilustrar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes decir mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes aclarar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes enseñar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes exponer algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes desarrollar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes desarrollar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes desarrollar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes desarrollar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes desarrollar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes explicar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes enseñar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes desarrollar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes enseñar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes enseñar con más claridad?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes enseñar algo mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes enseñar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes explicar mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Lo puedes explicar un poco mejor?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Me lo puedes desarrollar algo más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllamelo con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñalo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllalo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllalo con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllalo algo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllamelo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllalo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllamelo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústrame algo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllamelo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllamelo algo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñalo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñalo un poco mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñalo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Exponlo un poco mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllamelo un poco mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústralo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
¿Nos lo puedes desarrollar más claro?	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Exponlo con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Exponlo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Exponlo algo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústralo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Desarróllalo un poco mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústralo con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñalo algo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústralo algo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústrame mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústrame un poco mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústrame más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústrame con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústrame algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Ilústralo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dame una explicación	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñalo con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Quiero que me lo expliques mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Explícamelo bien	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Haz el favor de explicarme lo que has dicho	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Explícame lo que has dicho	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Explícamelo	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Que me lo expliques	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Quiero una explicación	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Explícame lo que dices	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame más	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Cuéntame más acerca de eso	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Cuenta más	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Cuenta más sobre eso	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dime más cosas sobre eso	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Haz el favor de explicarmelo	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñanoslo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñamelo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñamelo un poco mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñamelo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñamelo con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñamelo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñamelo algo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Quiero que me lo expliques	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñanoslo un poco mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Exponlo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñanoslo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñanoslo algo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Sé más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Sé más clara	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Explícame las cosas	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Enséñanoslo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dímelo un poco mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dínoslo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dilo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dilo un poco mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dilo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dilo con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dilo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Explícanoslo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dímelo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Explícanoslo con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dímelo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dímelo con más claridad	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dímelo algo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dímelo algo más claro	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
Dínoslo mejor	Creo que no puedo.	qna_chitchat_Friendly	editorial:chitchat
